Datetime,Open,High,Low,Close,Adj Close,Volume
2021-05-21 16:45:00+01:00,37495.04,37495.04,37495.04,37495.04,37495.04,65880064
2021-05-21 16:46:00+01:00,37504.89,37504.89,37504.89,37504.89,37504.89,156680192
2021-05-21 16:47:00+01:00,37609.05,37609.05,37609.05,37609.05,37609.05,91947008
2021-05-21 16:48:00+01:00,37488.88,37488.88,37488.88,37488.88,37488.88,35143680
2021-05-21 16:49:00+01:00,37496.54,37496.54,37496.54,37496.54,37496.54,108216320
2021-05-21 16:50:00+01:00,37286.77,37286.77,37286.77,37286.77,37286.77,0
2021-05-21 16:51:00+01:00,37125.22,37125.22,37125.22,37125.22,37125.22,0
2021-05-21 16:52:00+01:00,37198.09,37198.09,37198.09,37198.09,37198.09,0
2021-05-21 16:53:00+01:00,36968.2,36968.2,36968.2,36968.2,36968.2,0
2021-05-21 16:54:00+01:00,36979.0,36979.0,36979.0,36979.0,36979.0,0
2021-05-21 16:55:00+01:00,36911.62,36911.62,36911.62,36911.62,36911.62,0
2021-05-21 16:56:00+01:00,36888.52,36888.52,36888.52,36888.52,36888.52,5947392
2021-05-21 16:57:00+01:00,36802.41,36802.41,36802.41,36802.41,36802.41,0
2021-05-21 16:58:00+01:00,36878.42,36878.42,36878.42,36878.42,36878.42,2891776
2021-05-21 16:59:00+01:00,36904.84,36904.84,36904.84,36904.84,36904.84,105447424
2021-05-21 17:00:00+01:00,36790.6,36790.6,36790.6,36790.6,36790.6,20430848
2021-05-21 17:01:00+01:00,36611.01,36611.01,36611.01,36611.01,36611.01,0
2021-05-21 17:02:00+01:00,36557.4,36557.4,36557.4,36557.4,36557.4,0
2021-05-21 17:03:00+01:00,36309.6,36309.6,36309.6,36309.6,36309.6,0
2021-05-21 17:04:00+01:00,36975.73,36975.73,36975.73,36975.73,36975.73,0
2021-05-21 17:05:00+01:00,37226.06,37226.06,37226.06,37226.06,37226.06,555311104
2021-05-21 17:06:00+01:00,37116.38,37116.38,37116.38,37116.38,37116.38,20824064
2021-05-21 17:07:00+01:00,36931.03,36931.03,36931.03,36931.03,36931.03,373202944
2021-05-21 17:08:00+01:00,36512.19,36512.19,36512.19,36512.19,36512.19,0
2021-05-21 17:09:00+01:00,36545.43,36545.43,36545.43,36545.43,36545.43,0
2021-05-21 17:10:00+01:00,36472.08,36472.08,36472.08,36472.08,36472.08,0
2021-05-21 17:11:00+01:00,36483.0,36483.0,36483.0,36483.0,36483.0,0
2021-05-21 17:12:00+01:00,36783.06,36783.06,36783.06,36783.06,36783.06,161742848
2021-05-21 17:13:00+01:00,36675.49,36675.49,36675.49,36675.49,36675.49,130514944
2021-05-21 17:14:00+01:00,36838.29,36838.29,36838.29,36838.29,36838.29,0
2021-05-21 17:15:00+01:00,37003.36,37003.36,37003.36,37003.36,37003.36,291758080
2021-05-21 17:16:00+01:00,37027.18,37027.18,37027.18,37027.18,37027.18,176996352
2021-05-21 17:17:00+01:00,37057.99,37057.99,37057.99,37057.99,37057.99,18063360
2021-05-21 17:18:00+01:00,37237.65,37237.65,37237.65,37237.65,37237.65,108568576
2021-05-21 17:19:00+01:00,37404.87,37404.87,37404.87,37404.87,37404.87,311435264
2021-05-21 17:20:00+01:00,37441.89,37441.89,37441.89,37441.89,37441.89,107347968
2021-05-21 17:21:00+01:00,37463.94,37463.94,37463.94,37463.94,37463.94,88244224
2021-05-21 17:22:00+01:00,37304.8,37304.8,37304.8,37304.8,37304.8,20160512
2021-05-21 17:23:00+01:00,37420.71,37420.71,37420.71,37420.71,37420.71,0
2021-05-21 17:24:00+01:00,37529.65,37529.65,37529.65,37529.65,37529.65,106766336
2021-05-21 17:25:00+01:00,37454.83,37454.83,37454.83,37454.83,37454.83,25706496
2021-05-21 17:26:00+01:00,37268.26,37268.26,37268.26,37268.26,37268.26,0
2021-05-21 17:27:00+01:00,37127.1,37127.1,37127.1,37127.1,37127.1,0
2021-05-21 17:28:00+01:00,37209.16,37209.16,37209.16,37209.16,37209.16,0
2021-05-21 17:29:00+01:00,37194.38,37194.38,37194.38,37194.38,37194.38,43646976
2021-05-21 17:30:00+01:00,37395.81,37395.81,37395.81,37395.81,37395.81,105725952
2021-05-21 17:31:00+01:00,37311.61,37311.61,37311.61,37311.61,37311.61,108593152
2021-05-21 17:32:00+01:00,37401.63,37401.63,37401.63,37401.63,37401.63,0
2021-05-21 17:33:00+01:00,37561.72,37561.72,37561.72,37561.72,37561.72,66347008
2021-05-21 17:34:00+01:00,37783.62,37783.62,37783.62,37783.62,37783.62,355778560
2021-05-21 17:35:00+01:00,37741.71,37741.71,37741.71,37741.71,37741.71,101892096
2021-05-21 17:36:00+01:00,37645.71,37645.71,37645.71,37645.71,37645.71,0
2021-05-21 17:37:00+01:00,37535.56,37535.56,37535.56,37535.56,37535.56,0
2021-05-21 17:38:00+01:00,37452.93,37452.93,37452.93,37452.93,37452.93,0
2021-05-21 17:39:00+01:00,37594.62,37594.62,37594.62,37594.62,37594.62,0
2021-05-21 17:40:00+01:00,37669.91,37669.91,37669.91,37669.91,37669.91,77742080
2021-05-21 17:41:00+01:00,37443.33,37443.33,37443.33,37443.33,37443.33,0
2021-05-21 17:42:00+01:00,37256.8,37256.8,37256.8,37256.8,37256.8,0
2021-05-21 17:43:00+01:00,37261.89,37261.89,37261.89,37261.89,37261.89,0
2021-05-21 17:44:00+01:00,37327.66,37327.66,37327.66,37327.66,37327.66,31645696
2021-05-21 17:45:00+01:00,37442.08,37442.08,37442.08,37442.08,37442.08,62717952
2021-05-21 17:46:00+01:00,37239.48,37239.48,37239.48,37239.48,37239.48,0
2021-05-21 17:47:00+01:00,37326.32,37326.32,37326.32,37326.32,37326.32,0
2021-05-21 17:48:00+01:00,37317.48,37317.48,37317.48,37317.48,37317.48,0
2021-05-21 17:49:00+01:00,37350.49,37350.49,37350.49,37350.49,37350.49,0
2021-05-21 17:50:00+01:00,37466.44,37466.44,37466.44,37466.44,37466.44,30359552
2021-05-21 17:51:00+01:00,37459.35,37459.35,37459.35,37459.35,37459.35,68108288
2021-05-21 17:52:00+01:00,37407.69,37407.69,37407.69,37407.69,37407.69,20275200
2021-05-21 17:53:00+01:00,37342.39,37342.39,37342.39,37342.39,37342.39,0
2021-05-21 17:54:00+01:00,37204.91,37204.91,37204.91,37204.91,37204.91,0
2021-05-21 17:55:00+01:00,37152.43,37152.43,37152.43,37152.43,37152.43,0
2021-05-21 17:56:00+01:00,37195.87,37195.87,37195.87,37195.87,37195.87,0
2021-05-21 17:57:00+01:00,37248.63,37248.63,37248.63,37248.63,37248.63,42721280
2021-05-21 17:58:00+01:00,37128.6,37128.6,37128.6,37128.6,37128.6,0
2021-05-21 17:59:00+01:00,37271.84,37271.84,37271.84,37271.84,37271.84,0
2021-05-21 18:00:00+01:00,37183.45,37183.45,37183.45,37183.45,37183.45,13836288
2021-05-21 18:01:00+01:00,36941.29,36941.29,36941.29,36941.29,36941.29,0
2021-05-21 18:02:00+01:00,37036.27,37036.27,37036.27,37036.27,37036.27,0
2021-05-21 18:03:00+01:00,37379.15,37379.15,37379.15,37379.15,37379.15,195444736
2021-05-21 18:04:00+01:00,36996.77,36996.77,36996.77,36996.77,36996.77,87867392
2021-05-21 18:05:00+01:00,36932.4,36932.4,36932.4,36932.4,36932.4,0
2021-05-21 18:06:00+01:00,37024.82,37024.82,37024.82,37024.82,37024.82,14401536
2021-05-21 18:07:00+01:00,37071.06,37071.06,37071.06,37071.06,37071.06,0
2021-05-21 18:08:00+01:00,37031.67,37031.67,37031.67,37031.67,37031.67,0
2021-05-21 18:09:00+01:00,37098.43,37098.43,37098.43,37098.43,37098.43,73728
2021-05-21 18:10:00+01:00,37218.49,37218.49,37218.49,37218.49,37218.49,203792384
2021-05-21 18:11:00+01:00,37282.34,37282.34,37282.34,37282.34,37282.34,88727552
2021-05-21 18:12:00+01:00,37308.5,37308.5,37308.5,37308.5,37308.5,64978944
2021-05-21 18:13:00+01:00,37291.69,37291.69,37291.69,37291.69,37291.69,115662848
2021-05-21 18:14:00+01:00,37254.58,37254.58,37254.58,37254.58,37254.58,0
2021-05-21 18:15:00+01:00,37086.32,37086.32,37086.32,37086.32,37086.32,0
2021-05-21 18:16:00+01:00,37090.68,37090.68,37090.68,37090.68,37090.68,0
2021-05-21 18:17:00+01:00,37204.9,37204.9,37204.9,37204.9,37204.9,63578112
2021-05-21 18:18:00+01:00,37248.84,37248.84,37248.84,37248.84,37248.84,45834240
2021-05-21 18:19:00+01:00,37215.46,37215.46,37215.46,37215.46,37215.46,147046400
2021-05-21 18:20:00+01:00,37283.77,37283.77,37283.77,37283.77,37283.77,21544960
2021-05-21 18:21:00+01:00,37350.13,37350.13,37350.13,37350.13,37350.13,78880768
2021-05-21 18:22:00+01:00,37352.81,37352.81,37352.81,37352.81,37352.81,110821376
2021-05-21 18:23:00+01:00,37405.95,37405.95,37405.95,37405.95,37405.95,27754496
2021-05-21 18:24:00+01:00,37364.23,37364.23,37364.23,37364.23,37364.23,0
2021-05-21 18:25:00+01:00,37287.41,37287.41,37287.41,37287.41,37287.41,0
2021-05-21 18:26:00+01:00,37278.11,37278.11,37278.11,37278.11,37278.11,0
2021-05-21 18:27:00+01:00,37096.3,37096.3,37096.3,37096.3,37096.3,0
2021-05-21 18:28:00+01:00,37118.96,37118.96,37118.96,37118.96,37118.96,0
2021-05-21 18:29:00+01:00,37086.23,37086.23,37086.23,37086.23,37086.23,0
2021-05-21 18:30:00+01:00,37078.3,37078.3,37078.3,37078.3,37078.3,0
2021-05-21 18:31:00+01:00,37141.68,37141.68,37141.68,37141.68,37141.68,0
2021-05-21 18:32:00+01:00,37065.2,37065.2,37065.2,37065.2,37065.2,4505600
2021-05-21 18:33:00+01:00,36959.52,36959.52,36959.52,36959.52,36959.52,0
2021-05-21 18:34:00+01:00,37012.59,37012.59,37012.59,37012.59,37012.59,581632
2021-05-21 18:35:00+01:00,37030.95,37030.95,37030.95,37030.95,37030.95,28090368
2021-05-21 18:36:00+01:00,36933.45,36933.45,36933.45,36933.45,36933.45,0
2021-05-21 18:37:00+01:00,36799.48,36799.48,36799.48,36799.48,36799.48,0
2021-05-21 18:38:00+01:00,36834.61,36834.61,36834.61,36834.61,36834.61,0
2021-05-21 18:39:00+01:00,36883.25,36883.25,36883.25,36883.25,36883.25,57499648
2021-05-21 18:40:00+01:00,36805.0,36805.0,36805.0,36805.0,36805.0,65052672
2021-05-21 18:41:00+01:00,36808.77,36808.77,36808.77,36808.77,36808.77,0
2021-05-21 18:42:00+01:00,36881.53,36881.53,36881.53,36881.53,36881.53,32874496
2021-05-21 18:43:00+01:00,37065.88,37065.88,37065.88,37065.88,37065.88,131022848
2021-05-21 18:44:00+01:00,37100.41,37100.41,37100.41,37100.41,37100.41,112877568
2021-05-21 18:45:00+01:00,37167.95,37167.95,37167.95,37167.95,37167.95,82829312
2021-05-21 18:46:00+01:00,37086.28,37086.28,37086.28,37086.28,37086.28,145629184
2021-05-21 18:47:00+01:00,37144.23,37144.23,37144.23,37144.23,37144.23,0
2021-05-21 18:48:00+01:00,37213.22,37213.22,37213.22,37213.22,37213.22,62382080
2021-05-21 18:49:00+01:00,37231.66,37231.66,37231.66,37231.66,37231.66,127795200
2021-05-21 18:50:00+01:00,37109.54,37109.54,37109.54,37109.54,37109.54,0
2021-05-21 18:51:00+01:00,37139.68,37139.68,37139.68,37139.68,37139.68,0
2021-05-21 18:52:00+01:00,37111.28,37111.28,37111.28,37111.28,37111.28,0
2021-05-21 18:53:00+01:00,37049.29,37049.29,37049.29,37049.29,37049.29,0
2021-05-21 18:54:00+01:00,37073.7,37073.7,37073.7,37073.7,37073.7,0
2021-05-21 18:55:00+01:00,37106.81,37106.81,37106.81,37106.81,37106.81,0
2021-05-21 18:56:00+01:00,37101.36,37101.36,37101.36,37101.36,37101.36,7806976
2021-05-21 18:57:00+01:00,37092.48,37092.48,37092.48,37092.48,37092.48,0
2021-05-21 18:58:00+01:00,37178.25,37178.25,37178.25,37178.25,37178.25,0
2021-05-21 18:59:00+01:00,37392.75,37392.75,37392.75,37392.75,37392.75,392601600
2021-05-21 19:00:00+01:00,37415.15,37415.15,37415.15,37415.15,37415.15,116416512
2021-05-21 19:01:00+01:00,37391.41,37391.41,37391.41,37391.41,37391.41,0
2021-05-21 19:02:00+01:00,37308.48,37308.48,37308.48,37308.48,37308.48,0
2021-05-21 19:03:00+01:00,37313.86,37313.86,37313.86,37313.86,37313.86,0
2021-05-21 19:04:00+01:00,37249.06,37249.06,37249.06,37249.06,37249.06,0
2021-05-21 19:05:00+01:00,37284.77,37284.77,37284.77,37284.77,37284.77,0
2021-05-21 19:06:00+01:00,37232.59,37232.59,37232.59,37232.59,37232.59,0
2021-05-21 19:07:00+01:00,37117.93,37117.93,37117.93,37117.93,37117.93,0
2021-05-21 19:08:00+01:00,37061.24,37061.24,37061.24,37061.24,37061.24,0
2021-05-21 19:09:00+01:00,37027.96,37027.96,37027.96,37027.96,37027.96,0
2021-05-21 19:10:00+01:00,37034.2,37034.2,37034.2,37034.2,37034.2,0
2021-05-21 19:11:00+01:00,36946.7,36946.7,36946.7,36946.7,36946.7,0
2021-05-21 19:12:00+01:00,36978.42,36978.42,36978.42,36978.42,36978.42,0
2021-05-21 19:13:00+01:00,37022.85,37022.85,37022.85,37022.85,37022.85,0
2021-05-21 19:14:00+01:00,36970.4,36970.4,36970.4,36970.4,36970.4,2605056
2021-05-21 19:15:00+01:00,36924.21,36924.21,36924.21,36924.21,36924.21,0
2021-05-21 19:16:00+01:00,36958.14,36958.14,36958.14,36958.14,36958.14,5177344
2021-05-21 19:17:00+01:00,36816.68,36816.68,36816.68,36816.68,36816.68,0
2021-05-21 19:18:00+01:00,36849.52,36849.52,36849.52,36849.52,36849.52,0
2021-05-21 19:19:00+01:00,36814.16,36814.16,36814.16,36814.16,36814.16,0
2021-05-21 19:20:00+01:00,36756.25,36756.25,36756.25,36756.25,36756.25,0
2021-05-21 19:21:00+01:00,36793.52,36793.52,36793.52,36793.52,36793.52,5570560
2021-05-21 19:22:00+01:00,36641.11,36641.11,36641.11,36641.11,36641.11,0
2021-05-21 19:23:00+01:00,36510.62,36510.62,36510.62,36510.62,36510.62,0
2021-05-21 19:24:00+01:00,36570.91,36570.91,36570.91,36570.91,36570.91,0
2021-05-21 19:25:00+01:00,36586.47,36586.47,36586.47,36586.47,36586.47,26992640
2021-05-21 19:26:00+01:00,36628.63,36628.63,36628.63,36628.63,36628.63,18890752
2021-05-21 19:27:00+01:00,36659.99,36659.99,36659.99,36659.99,36659.99,36118528
2021-05-21 19:28:00+01:00,36679.1,36679.1,36679.1,36679.1,36679.1,112263168
2021-05-21 19:29:00+01:00,36619.27,36619.27,36619.27,36619.27,36619.27,0
2021-05-21 19:30:00+01:00,36645.1,36645.1,36645.1,36645.1,36645.1,0
2021-05-21 19:31:00+01:00,36847.7,36847.7,36847.7,36847.7,36847.7,128098304
2021-05-21 19:32:00+01:00,36855.37,36855.37,36855.37,36855.37,36855.37,103022592
2021-05-21 19:33:00+01:00,36905.62,36905.62,36905.62,36905.62,36905.62,34914304
2021-05-21 19:34:00+01:00,36987.17,36987.17,36987.17,36987.17,36987.17,325787648
2021-05-21 19:35:00+01:00,36940.29,36940.29,36940.29,36940.29,36940.29,13787136
2021-05-21 19:36:00+01:00,36932.8,36932.8,36932.8,36932.8,36932.8,0
2021-05-21 19:37:00+01:00,36939.15,36939.15,36939.15,36939.15,36939.15,21028864
2021-05-21 19:38:00+01:00,37073.08,37073.08,37073.08,37073.08,37073.08,55377920
2021-05-21 19:39:00+01:00,37119.24,37119.24,37119.24,37119.24,37119.24,91209728
2021-05-21 19:40:00+01:00,37074.09,37074.09,37074.09,37074.09,37074.09,174022656
2021-05-21 19:41:00+01:00,37096.39,37096.39,37096.39,37096.39,37096.39,0
2021-05-21 19:42:00+01:00,37102.32,37102.32,37102.32,37102.32,37102.32,3031040
2021-05-21 19:43:00+01:00,37188.64,37188.64,37188.64,37188.64,37188.64,73752576
2021-05-21 19:44:00+01:00,37287.36,37287.36,37287.36,37287.36,37287.36,106233856
2021-05-21 19:45:00+01:00,37212.17,37212.17,37212.17,37212.17,37212.17,28196864
2021-05-21 19:46:00+01:00,37191.3,37191.3,37191.3,37191.3,37191.3,212992
2021-05-21 19:47:00+01:00,37255.04,37255.04,37255.04,37255.04,37255.04,30474240
2021-05-21 19:48:00+01:00,37273.96,37273.96,37273.96,37273.96,37273.96,40321024
2021-05-21 19:49:00+01:00,37240.15,37240.15,37240.15,37240.15,37240.15,72777728
2021-05-21 19:50:00+01:00,37265.05,37265.05,37265.05,37265.05,37265.05,550502400
2021-05-21 19:51:00+01:00,37239.79,37239.79,37239.79,37239.79,37239.79,0
2021-05-21 19:52:00+01:00,37176.81,37176.81,37176.81,37176.81,37176.81,0
2021-05-21 19:53:00+01:00,37061.96,37061.96,37061.96,37061.96,37061.96,0
2021-05-21 19:54:00+01:00,36964.62,36964.62,36964.62,36964.62,36964.62,0
2021-05-21 19:55:00+01:00,36999.56,36999.56,36999.56,36999.56,36999.56,0
2021-05-21 19:56:00+01:00,36902.16,36902.16,36902.16,36902.16,36902.16,0
2021-05-21 19:57:00+01:00,37054.18,37054.18,37054.18,37054.18,37054.18,50651136
2021-05-21 19:58:00+01:00,37163.28,37163.28,37163.28,37163.28,37163.28,227876864
2021-05-21 19:59:00+01:00,37251.41,37251.41,37251.41,37251.41,37251.41,113475584
2021-05-21 20:00:00+01:00,37239.02,37239.02,37239.02,37239.02,37239.02,46891008
2021-05-21 20:01:00+01:00,37135.63,37135.63,37135.63,37135.63,37135.63,0
2021-05-21 20:02:00+01:00,36953.8,36953.8,36953.8,36953.8,36953.8,0
2021-05-21 20:03:00+01:00,36936.86,36936.86,36936.86,36936.86,36936.86,0
2021-05-21 20:04:00+01:00,36886.31,36886.31,36886.31,36886.31,36886.31,0
2021-05-21 20:05:00+01:00,36943.26,36943.26,36943.26,36943.26,36943.26,5365760
2021-05-21 20:06:00+01:00,36804.13,36804.13,36804.13,36804.13,36804.13,0
2021-05-21 20:07:00+01:00,36811.41,36811.41,36811.41,36811.41,36811.41,0
2021-05-21 20:08:00+01:00,36835.6,36835.6,36835.6,36835.6,36835.6,4341760
2021-05-21 20:09:00+01:00,36839.79,36839.79,36839.79,36839.79,36839.79,38379520
2021-05-21 20:10:00+01:00,36752.3,36752.3,36752.3,36752.3,36752.3,0
2021-05-21 20:11:00+01:00,36811.43,36811.43,36811.43,36811.43,36811.43,0
2021-05-21 20:12:00+01:00,36863.12,36863.12,36863.12,36863.12,36863.12,51748864
2021-05-21 20:13:00+01:00,36939.47,36939.47,36939.47,36939.47,36939.47,93724672
2021-05-21 20:14:00+01:00,37001.48,37001.48,37001.48,37001.48,37001.48,69861376
2021-05-21 20:15:00+01:00,37062.55,37062.55,37062.55,37062.55,37062.55,56303616
2021-05-21 20:16:00+01:00,36883.02,36883.02,36883.02,36883.02,36883.02,71221248
2021-05-21 20:17:00+01:00,36783.86,36783.86,36783.86,36783.86,36783.86,0
2021-05-21 20:18:00+01:00,36753.87,36753.87,36753.87,36753.87,36753.87,0
2021-05-21 20:19:00+01:00,36556.88,36556.88,36556.88,36556.88,36556.88,3424256
2021-05-21 20:20:00+01:00,36515.21,36515.21,36515.21,36515.21,36515.21,0
2021-05-21 20:21:00+01:00,36484.59,36484.59,36484.59,36484.59,36484.59,0
2021-05-21 20:22:00+01:00,36505.58,36505.58,36505.58,36505.58,36505.58,0
2021-05-21 20:23:00+01:00,36433.77,36433.77,36433.77,36433.77,36433.77,6299648
2021-05-21 20:24:00+01:00,36364.2,36364.2,36364.2,36364.2,36364.2,0
2021-05-21 20:25:00+01:00,36386.18,36386.18,36386.18,36386.18,36386.18,0
2021-05-21 20:26:00+01:00,36435.03,36435.03,36435.03,36435.03,36435.03,41754624
2021-05-21 20:27:00+01:00,36351.31,36351.31,36351.31,36351.31,36351.31,0
2021-05-21 20:28:00+01:00,36269.75,36269.75,36269.75,36269.75,36269.75,0
2021-05-21 20:29:00+01:00,36534.71,36534.71,36534.71,36534.71,36534.71,110772224
2021-05-21 20:30:00+01:00,36168.17,36168.17,36168.17,36168.17,36168.17,0
2021-05-21 20:31:00+01:00,35793.04,35793.04,35793.04,35793.04,35793.04,0
2021-05-21 20:32:00+01:00,35925.61,35925.61,35925.61,35925.61,35925.61,0
2021-05-21 20:33:00+01:00,36025.78,36025.78,36025.78,36025.78,36025.78,163913728
2021-05-21 20:34:00+01:00,35909.14,35909.14,35909.14,35909.14,35909.14,45244416
2021-05-21 20:35:00+01:00,35840.07,35840.07,35840.07,35840.07,35840.07,0
2021-05-21 20:36:00+01:00,35790.33,35790.33,35790.33,35790.33,35790.33,0
2021-05-21 20:37:00+01:00,35999.9,35999.9,35999.9,35999.9,35999.9,84074496
2021-05-21 20:38:00+01:00,35958.52,35958.52,35958.52,35958.52,35958.52,105594880
2021-05-21 20:39:00+01:00,36007.67,36007.67,36007.67,36007.67,36007.67,27779072
2021-05-21 20:40:00+01:00,36097.26,36097.26,36097.26,36097.26,36097.26,315383808
2021-05-21 20:41:00+01:00,36010.71,36010.71,36010.71,36010.71,36010.71,25436160
2021-05-21 20:42:00+01:00,35879.0,35879.0,35879.0,35879.0,35879.0,0
2021-05-21 20:43:00+01:00,35776.62,35776.62,35776.62,35776.62,35776.62,0
2021-05-21 20:44:00+01:00,35870.23,35870.23,35870.23,35870.23,35870.23,2998272
2021-05-21 20:45:00+01:00,35765.05,35765.05,35765.05,35765.05,35765.05,7471104
2021-05-21 20:46:00+01:00,35939.58,35939.58,35939.58,35939.58,35939.58,0
2021-05-21 20:47:00+01:00,35946.66,35946.66,35946.66,35946.66,35946.66,167518208
2021-05-21 20:48:00+01:00,35933.6,35933.6,35933.6,35933.6,35933.6,29417472
2021-05-21 20:49:00+01:00,35990.88,35990.88,35990.88,35990.88,35990.88,282976256
2021-05-21 20:50:00+01:00,36094.59,36094.59,36094.59,36094.59,36094.59,87203840
2021-05-21 20:52:00+01:00,36154.39,36154.39,36154.39,36154.39,36154.39,478199808
2021-05-21 20:53:00+01:00,36060.71,36060.71,36060.71,36060.71,36060.71,0
2021-05-21 20:54:00+01:00,35996.57,35996.57,35996.57,35996.57,35996.57,0
2021-05-21 20:55:00+01:00,36059.11,36059.11,36059.11,36059.11,36059.11,0
2021-05-21 20:56:00+01:00,36210.66,36210.66,36210.66,36210.66,36210.66,120709120
2021-05-21 20:57:00+01:00,36251.41,36251.41,36251.41,36251.41,36251.41,121438208
2021-05-21 20:58:00+01:00,36248.09,36248.09,36248.09,36248.09,36248.09,179724288
2021-05-21 20:59:00+01:00,36263.23,36263.23,36263.23,36263.23,36263.23,15630336
2021-05-21 21:00:00+01:00,36122.39,36122.39,36122.39,36122.39,36122.39,0
2021-05-21 21:01:00+01:00,36218.23,36218.23,36218.23,36218.23,36218.23,0
2021-05-21 21:02:00+01:00,36373.79,36373.79,36373.79,36373.79,36373.79,122355712
2021-05-21 21:03:00+01:00,36168.77,36168.77,36168.77,36168.77,36168.77,0
2021-05-21 21:04:00+01:00,36149.45,36149.45,36149.45,36149.45,36149.45,221437952
2021-05-21 21:05:00+01:00,35997.71,35997.71,35997.71,35997.71,35997.71,0
2021-05-21 21:06:00+01:00,35967.09,35967.09,35967.09,35967.09,35967.09,0
2021-05-21 21:07:00+01:00,35981.25,35981.25,35981.25,35981.25,35981.25,0
2021-05-21 21:08:00+01:00,35955.5,35955.5,35955.5,35955.5,35955.5,0
2021-05-21 21:09:00+01:00,35928.69,35928.69,35928.69,35928.69,35928.69,0
2021-05-21 21:10:00+01:00,35840.75,35840.75,35840.75,35840.75,35840.75,0
2021-05-21 21:11:00+01:00,35884.11,35884.11,35884.11,35884.11,35884.11,0
2021-05-21 21:12:00+01:00,35842.71,35842.71,35842.71,35842.71,35842.71,507904
2021-05-21 21:13:00+01:00,35781.48,35781.48,35781.48,35781.48,35781.48,0
2021-05-21 21:14:00+01:00,35689.14,35689.14,35689.14,35689.14,35689.14,0
2021-05-21 21:15:00+01:00,35641.69,35641.69,35641.69,35641.69,35641.69,0
2021-05-21 21:16:00+01:00,35433.39,35433.39,35433.39,35433.39,35433.39,0
2021-05-21 21:17:00+01:00,35313.03,35313.03,35313.03,35313.03,35313.03,0
2021-05-21 21:18:00+01:00,35340.89,35340.89,35340.89,35340.89,35340.89,0
2021-05-21 21:19:00+01:00,35515.62,35515.62,35515.62,35515.62,35515.62,58572800
2021-05-21 21:20:00+01:00,35511.39,35511.39,35511.39,35511.39,35511.39,144982016
2021-05-21 21:21:00+01:00,35391.24,35391.24,35391.24,35391.24,35391.24,0
2021-05-21 21:22:00+01:00,35586.44,35586.44,35586.44,35586.44,35586.44,260939776
2021-05-21 21:23:00+01:00,35628.63,35628.63,35628.63,35628.63,35628.63,138379264
2021-05-21 21:24:00+01:00,35714.06,35714.06,35714.06,35714.06,35714.06,79945728
2021-05-21 21:25:00+01:00,35759.18,35759.18,35759.18,35759.18,35759.18,395943936
2021-05-21 21:26:00+01:00,35831.75,35831.75,35831.75,35831.75,35831.75,61308928
2021-05-21 21:27:00+01:00,35911.09,35911.09,35911.09,35911.09,35911.09,105537536
2021-05-21 21:28:00+01:00,36152.97,36152.97,36152.97,36152.97,36152.97,372219904
2021-05-21 21:29:00+01:00,36190.47,36190.47,36190.47,36190.47,36190.47,151535616
2021-05-21 21:30:00+01:00,36175.7,36175.7,36175.7,36175.7,36175.7,35962880
2021-05-21 21:31:00+01:00,36038.18,36038.18,36038.18,36038.18,36038.18,138797056
2021-05-21 21:32:00+01:00,35935.6,35935.6,35935.6,35935.6,35935.6,0
2021-05-21 21:33:00+01:00,35865.59,35865.59,35865.59,35865.59,35865.59,0
2021-05-21 21:34:00+01:00,35781.3,35781.3,35781.3,35781.3,35781.3,0
2021-05-21 21:35:00+01:00,35761.47,35761.47,35761.47,35761.47,35761.47,190267392
2021-05-21 21:36:00+01:00,35893.85,35893.85,35893.85,35893.85,35893.85,68894720
2021-05-21 21:37:00+01:00,36032.08,36032.08,36032.08,36032.08,36032.08,191897600
2021-05-21 21:38:00+01:00,35883.71,35883.71,35883.71,35883.71,35883.71,0
2021-05-21 21:39:00+01:00,35894.59,35894.59,35894.59,35894.59,35894.59,0
2021-05-21 21:40:00+01:00,36041.34,36041.34,36041.34,36041.34,36041.34,189751296
2021-05-21 21:41:00+01:00,36038.72,36038.72,36038.72,36038.72,36038.72,86040576
2021-05-21 21:42:00+01:00,36022.26,36022.26,36022.26,36022.26,36022.26,0
2021-05-21 21:43:00+01:00,35969.5,35969.5,35969.5,35969.5,35969.5,54222848
2021-05-21 21:44:00+01:00,35915.36,35915.36,35915.36,35915.36,35915.36,0
2021-05-21 21:45:00+01:00,36015.78,36015.78,36015.78,36015.78,36015.78,31686656
2021-05-21 21:46:00+01:00,36082.91,36082.91,36082.91,36082.91,36082.91,148946944
2021-05-21 21:47:00+01:00,35905.4,35905.4,35905.4,35905.4,35905.4,0
2021-05-21 21:48:00+01:00,35831.96,35831.96,35831.96,35831.96,35831.96,0
2021-05-21 21:49:00+01:00,35948.07,35948.07,35948.07,35948.07,35948.07,0
2021-05-21 21:50:00+01:00,35939.12,35939.12,35939.12,35939.12,35939.12,53510144
2021-05-21 21:51:00+01:00,35839.69,35839.69,35839.69,35839.69,35839.69,0
2021-05-21 21:52:00+01:00,35563.22,35563.22,35563.22,35563.22,35563.22,0
2021-05-21 21:53:00+01:00,35459.01,35459.01,35459.01,35459.01,35459.01,0
2021-05-21 21:54:00+01:00,35409.41,35409.41,35409.41,35409.41,35409.41,0
2021-05-21 21:55:00+01:00,35366.79,35366.79,35366.79,35366.79,35366.79,0
